ID,channelType,lattitude,cm0,cm1,refx,refy,absdist,brainRegTags
11968,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
11997,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12026,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12055,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12084,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12113,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12142,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12171,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12200,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12229,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12258,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12287,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12316,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12345,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12374,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12403,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12432,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12461,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12490,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12519,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12548,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12577,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12606,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12635,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12664,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12693,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12722,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12751,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12780,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12809,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12838,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12867,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12896,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12925,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12954,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
12983,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13012,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13041,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13070,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13099,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13128,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13157,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13186,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13215,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13244,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13273,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13302,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13331,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13360,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13389,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13418,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13447,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13476,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13505,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13534,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13563,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13592,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13621,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13650,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13679,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13708,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13737,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13766,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13795,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13824,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13853,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13882,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13911,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13940,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13969,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
13998,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14027,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14056,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14085,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14114,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14143,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14204,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14265,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14324,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14383,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14440,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14497,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14558,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14619,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14680,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14741,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14800,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14861,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14922,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
14982,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15043,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15104,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15165,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15226,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15285,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15344,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15405,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15466,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15525,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15584,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15645,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15706,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15767,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15828,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15889,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
15950,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16009,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16068,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16128,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16188,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16244,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16302,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16362,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16422,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16483,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16544,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16604,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16665,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16726,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16787,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16846,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16905,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
16966,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17026,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17086,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17147,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17208,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17269,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17328,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17387,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17447,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17507,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17568,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17629,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17690,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17751,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17808,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17865,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17926,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
17987,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18045,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18104,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18165,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18226,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18287,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18346,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18407,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18468,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18526,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18585,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18644,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18703,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18764,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18825,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18885,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
18944,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19004,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19064,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19122,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19182,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19242,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19299,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19359,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19419,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19479,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19540,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19600,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19660,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19721,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19782,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19843,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19904,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
19965,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20025,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20084,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20143,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20202,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20261,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20322,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20383,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20440,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20496,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20555,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20614,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20675,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20736,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20796,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20857,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20917,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
20978,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21037,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21097,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21156,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21215,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21273,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21331,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21391,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21452,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21510,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21569,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21629,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21689,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21749,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21809,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21870,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21931,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
21989,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22048,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22108,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22168,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22227,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22286,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22347,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22408,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22467,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22526,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22585,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22643,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22704,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22765,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22826,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22887,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
22948,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23009,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23070,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23131,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23191,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23251,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23312,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23372,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23433,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23490,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23549,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23608,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23669,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23728,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23907,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
23966,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24024,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24082,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24143,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24204,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24265,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24325,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24386,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24447,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24506,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24565,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24624,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24684,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24745,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24806,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24863,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24921,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
24979,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
25037,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
25096,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
25153,165,8,0,1,0,0,4,Parieto-Occipital|LEFT
10026,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10055,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10084,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10113,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10142,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10171,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10200,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10229,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10258,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10287,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10316,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10345,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10374,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10403,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10432,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10461,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10490,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10519,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10548,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10577,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10606,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10635,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10664,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10693,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10722,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10751,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10780,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10809,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10838,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10867,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10896,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10925,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10954,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
10983,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11012,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11041,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11070,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11099,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11128,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11157,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11186,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11215,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11244,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11273,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11302,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11331,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11360,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11389,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11418,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11447,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11476,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11505,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11534,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11563,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11592,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11621,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11650,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11679,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11708,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11737,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11766,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11795,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11824,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11853,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11882,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11911,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11940,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11969,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
11998,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12027,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12056,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12085,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12114,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12143,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12172,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12201,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12230,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12259,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12288,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12317,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12346,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12375,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12404,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12433,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12462,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12491,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12520,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12549,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12578,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12607,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12636,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12665,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12694,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12723,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12752,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12781,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12810,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12839,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12868,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12897,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12926,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12955,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
12984,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13013,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13042,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13071,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13100,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13129,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13158,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13187,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13216,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13245,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13274,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13303,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13332,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13361,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13390,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13419,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13448,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13477,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13506,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13535,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13564,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13593,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13622,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13651,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13680,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13709,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13738,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13767,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13796,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13825,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13854,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13883,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13912,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13941,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13970,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
13999,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14028,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14057,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14086,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14115,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14144,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14208,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14269,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14328,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14387,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14444,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14501,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14562,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14623,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14684,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14745,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14804,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14865,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14926,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
14986,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15047,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15108,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15169,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15230,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15289,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15348,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15409,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15470,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15529,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15588,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15649,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15710,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15771,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15832,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
15893,169,8,0,1,0,0,4,Parieto-Occipital|RIGHT
